"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","id","Date"
2008,6,21,6,1919,1925,2119,2130,"MQ",4090,"N676AE",120,125,99,-11,-6,"ORD","OKC",693,8,13,0,"",0,NA,NA,NA,NA,NA,121710197,"2008/6/21"
2008,6,22,7,2153,2125,2355,2325,"MQ",4090,"N610AE",122,120,96,30,28,"ORD","OKC",693,5,21,0,"",0,14,0,2,0,14,121710198,"2008/6/22"
2008,6,23,1,2125,2125,2317,2325,"MQ",4090,"N644AE",112,120,99,-8,0,"ORD","OKC",693,4,9,0,"",0,NA,NA,NA,NA,NA,121710199,"2008/6/23"
2008,6,24,2,2126,2125,2323,2325,"MQ",4090,"N677AE",117,120,103,-2,1,"ORD","OKC",693,6,8,0,"",0,NA,NA,NA,NA,NA,121710200,"2008/6/24"
2008,6,25,3,2207,2125,19,2325,"MQ",4090,"N657AE",132,120,99,54,42,"ORD","OKC",693,6,27,0,"",0,0,0,18,0,36,121710201,"2008/6/25"
2008,6,26,4,2309,2125,121,2325,"MQ",4090,"N909AE",132,120,99,116,104,"ORD","OKC",693,4,29,0,"",0,56,0,12,0,48,121710202,"2008/6/26"
2008,6,27,5,2149,2125,7,2325,"MQ",4090,"N632AE",138,120,104,42,24,"ORD","OKC",693,4,30,0,"",0,0,0,21,0,21,121710203,"2008/6/27"
2008,6,28,6,2032,1925,2241,2130,"MQ",4090,"N685AE",129,125,107,71,67,"ORD","OKC",693,4,18,0,"",0,0,0,6,0,65,121710204,"2008/6/28"
2008,6,29,7,2227,2125,30,2325,"MQ",4090,"N698CB",123,120,93,65,62,"ORD","OKC",693,6,24,0,"",0,0,0,3,0,62,121710205,"2008/6/29"
2008,6,30,1,2127,2125,2327,2325,"MQ",4090,"N654AE",120,120,91,2,2,"ORD","OKC",693,18,11,0,"",0,NA,NA,NA,NA,NA,121710206,"2008/6/30"
2008,6,1,7,1705,1710,1826,1815,"MQ",4092,"N636AE",81,65,42,11,-5,"ORD","EVV",273,3,36,0,"",0,NA,NA,NA,NA,NA,121710215,"2008/6/1"
2008,6,2,1,1704,1710,1807,1815,"MQ",4092,"N672AE",63,65,43,-8,-6,"ORD","EVV",273,3,17,0,"",0,NA,NA,NA,NA,NA,121710216,"2008/6/2"
2008,6,3,2,1740,1710,1843,1815,"MQ",4092,"N654AE",63,65,43,28,30,"ORD","EVV",273,3,17,0,"",0,0,0,3,0,25,121710217,"2008/6/3"
2008,6,4,3,NA,1710,NA,1815,"MQ",4092,"",NA,65,NA,NA,NA,"ORD","EVV",273,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121710218,"2008/6/4"
2008,6,5,4,1823,1710,1930,1815,"MQ",4092,"N629AE",67,65,46,75,73,"ORD","EVV",273,2,19,0,"",0,20,0,2,0,53,121710219,"2008/6/5"
2008,6,6,5,NA,1710,NA,1815,"MQ",4092,"",NA,65,NA,NA,NA,"ORD","EVV",273,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121710220,"2008/6/6"
2008,6,7,6,1853,1710,2031,1815,"MQ",4092,"N655AE",98,65,44,136,103,"ORD","EVV",273,4,50,0,"",0,98,0,33,0,5,121710221,"2008/6/7"
2008,6,8,7,NA,1710,NA,1815,"MQ",4092,"",NA,65,NA,NA,NA,"ORD","EVV",273,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121710222,"2008/6/8"
2008,6,9,1,1749,1710,1907,1815,"MQ",4092,"N668HH",78,65,47,52,39,"ORD","EVV",273,6,25,0,"",0,0,0,13,0,39,121710223,"2008/6/9"
2008,6,10,2,1811,1710,1908,1815,"MQ",4092,"N909AE",57,65,41,53,61,"ORD","EVV",273,3,13,0,"",0,36,0,0,0,17,121710224,"2008/6/10"
2008,6,11,3,1728,1710,1830,1815,"MQ",4092,"N674RJ",62,65,42,15,18,"ORD","EVV",273,6,14,0,"",0,0,0,0,0,15,121710225,"2008/6/11"
2008,6,12,4,1732,1710,1832,1815,"MQ",4092,"N622AE",60,65,44,17,22,"ORD","EVV",273,3,13,0,"",0,17,0,0,0,0,121710226,"2008/6/12"
2008,6,13,5,1709,1710,1833,1815,"MQ",4092,"N630AE",84,65,46,18,-1,"ORD","EVV",273,3,35,0,"",0,0,0,18,0,0,121710227,"2008/6/13"
2008,6,14,6,1702,1710,1806,1815,"MQ",4092,"N685AE",64,65,42,-9,-8,"ORD","EVV",273,3,19,0,"",0,NA,NA,NA,NA,NA,121710228,"2008/6/14"
2008,6,15,7,1717,1710,1909,1815,"MQ",4092,"N638AE",112,65,78,54,7,"ORD","EVV",273,4,30,0,"",0,7,0,47,0,0,121710229,"2008/6/15"
2008,6,16,1,1714,1710,1803,1815,"MQ",4092,"N672AE",49,65,40,-12,4,"ORD","EVV",273,4,5,0,"",0,NA,NA,NA,NA,NA,121710230,"2008/6/16"
2008,6,17,2,1731,1710,1828,1815,"MQ",4092,"N648AE",57,65,39,13,21,"ORD","EVV",273,3,15,0,"",0,NA,NA,NA,NA,NA,121710231,"2008/6/17"
2008,6,18,3,1706,1710,1815,1815,"MQ",4092,"N618AE",69,65,41,0,-4,"ORD","EVV",273,5,23,0,"",0,NA,NA,NA,NA,NA,121710232,"2008/6/18"
2008,6,19,4,1703,1710,1802,1815,"MQ",4092,"N676AE",59,65,42,-13,-7,"ORD","EVV",273,7,10,0,"",0,NA,NA,NA,NA,NA,121710233,"2008/6/19"
2008,6,20,5,1802,1710,1945,1815,"MQ",4092,"N683AE",103,65,41,90,52,"ORD","EVV",273,3,59,0,"",0,0,0,58,0,32,121710234,"2008/6/20"
2008,6,21,6,1702,1710,1808,1815,"MQ",4092,"N654AE",66,65,46,-7,-8,"ORD","EVV",273,4,16,0,"",0,NA,NA,NA,NA,NA,121710235,"2008/6/21"
2008,6,22,7,1915,1710,2104,1815,"MQ",4092,"N674RJ",109,65,67,169,125,"ORD","EVV",273,4,38,0,"",0,38,0,44,0,87,121710236,"2008/6/22"
2008,6,23,1,1733,1710,1840,1815,"MQ",4092,"N632AE",67,65,40,25,23,"ORD","EVV",273,3,24,0,"",0,23,0,2,0,0,121710237,"2008/6/23"
2008,6,24,2,1705,1710,1802,1815,"MQ",4092,"N687JS",57,65,42,-13,-5,"ORD","EVV",273,5,10,0,"",0,NA,NA,NA,NA,NA,121710238,"2008/6/24"
2008,6,25,3,1743,1710,1848,1815,"MQ",4092,"N645AE",65,65,40,33,33,"ORD","EVV",273,4,21,0,"",0,12,0,0,0,21,121710239,"2008/6/25"
2008,6,26,4,NA,1710,NA,1815,"MQ",4092,"",NA,65,NA,NA,NA,"ORD","EVV",273,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121710240,"2008/6/26"
2008,6,27,5,1751,1710,1912,1815,"MQ",4092,"N905JH",81,65,51,57,41,"ORD","EVV",273,3,27,0,"",0,34,0,16,0,7,121710241,"2008/6/27"
2008,6,28,6,1720,1710,1832,1815,"MQ",4092,"N679AE",72,65,43,17,10,"ORD","EVV",273,3,26,0,"",0,0,6,7,0,4,121710242,"2008/6/28"
2008,6,29,7,1755,1710,1857,1815,"MQ",4092,"N655AE",62,65,40,42,45,"ORD","EVV",273,4,18,0,"",0,7,0,0,0,35,121710243,"2008/6/29"
2008,6,30,1,1822,1710,1922,1815,"MQ",4092,"N699AE",60,65,41,67,72,"ORD","EVV",273,3,16,0,"",0,67,0,0,0,0,121710244,"2008/6/30"
2008,6,1,7,1502,1505,1721,1720,"MQ",4093,"N646AE",79,75,43,1,-3,"ORD","CVG",264,9,27,0,"",0,NA,NA,NA,NA,NA,121710245,"2008/6/1"
2008,6,2,1,1510,1505,1717,1720,"MQ",4093,"N663AR",67,75,47,-3,5,"ORD","CVG",264,9,11,0,"",0,NA,NA,NA,NA,NA,121710246,"2008/6/2"
2008,6,3,2,1657,1505,1904,1720,"MQ",4093,"N660CL",67,75,48,104,112,"ORD","CVG",264,7,12,0,"",0,0,0,1,0,103,121710247,"2008/6/3"
2008,6,4,3,1609,1505,1958,1720,"MQ",4093,"N675AE",169,75,49,158,64,"ORD","CVG",264,7,113,0,"",0,0,0,107,0,51,121710248,"2008/6/4"
2008,6,5,4,1509,1505,1714,1720,"MQ",4093,"N610AE",65,75,48,-6,4,"ORD","CVG",264,7,10,0,"",0,NA,NA,NA,NA,NA,121710249,"2008/6/5"
2008,6,6,5,1519,1505,1735,1720,"MQ",4093,"N660CL",76,75,50,15,14,"ORD","CVG",264,7,19,0,"",0,0,0,10,0,5,121710250,"2008/6/6"
2008,6,8,7,NA,1505,NA,1720,"MQ",4093,"",NA,75,NA,NA,NA,"ORD","CVG",264,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121710251,"2008/6/8"
2008,6,9,1,1548,1505,1842,1720,"MQ",4093,"N689EC",114,75,60,82,43,"ORD","CVG",264,9,45,0,"",0,0,0,65,0,17,121710252,"2008/6/9"
2008,6,10,2,1501,1505,1711,1720,"MQ",4093,"N939AE",70,75,46,-9,-4,"ORD","CVG",264,11,13,0,"",0,NA,NA,NA,NA,NA,121710253,"2008/6/10"
2008,6,11,3,1514,1505,1723,1720,"MQ",4093,"N641AE",69,75,48,3,9,"ORD","CVG",264,7,14,0,"",0,NA,NA,NA,NA,NA,121710254,"2008/6/11"
2008,6,12,4,1614,1505,1836,1720,"MQ",4093,"N677AE",82,75,50,76,69,"ORD","CVG",264,7,25,0,"",0,68,0,7,0,1,121710255,"2008/6/12"
2008,6,13,5,NA,1505,NA,1720,"MQ",4093,"",NA,75,NA,NA,NA,"ORD","CVG",264,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121710256,"2008/6/13"
2008,6,15,7,1505,1505,1708,1720,"MQ",4093,"N692AE",63,75,41,-12,0,"ORD","CVG",264,4,18,0,"",0,NA,NA,NA,NA,NA,121710257,"2008/6/15"
2008,6,16,1,1501,1505,1713,1720,"MQ",4093,"N656AE",72,75,44,-7,-4,"ORD","CVG",264,9,19,0,"",0,NA,NA,NA,NA,NA,121710258,"2008/6/16"
2008,6,17,2,1535,1505,1749,1720,"MQ",4093,"N633AE",74,75,45,29,30,"ORD","CVG",264,18,11,0,"",0,10,0,0,0,19,121710259,"2008/6/17"
2008,6,18,3,1503,1505,1710,1720,"MQ",4093,"N654AE",67,75,47,-10,-2,"ORD","CVG",264,6,14,0,"",0,NA,NA,NA,NA,NA,121710260,"2008/6/18"
2008,6,19,4,1458,1505,1714,1720,"MQ",4093,"N905JH",76,75,46,-6,-7,"ORD","CVG",264,7,23,0,"",0,NA,NA,NA,NA,NA,121710261,"2008/6/19"
2008,6,20,5,1515,1505,1726,1720,"MQ",4093,"N618AE",71,75,43,6,10,"ORD","CVG",264,8,20,0,"",0,NA,NA,NA,NA,NA,121710262,"2008/6/20"
2008,6,22,7,1500,1505,1704,1720,"MQ",4093,"N698CB",64,75,45,-16,-5,"ORD","CVG",264,6,13,0,"",0,NA,NA,NA,NA,NA,121710263,"2008/6/22"
2008,6,23,1,1501,1505,1707,1720,"MQ",4093,"N623AE",66,75,50,-13,-4,"ORD","CVG",264,4,12,0,"",0,NA,NA,NA,NA,NA,121710264,"2008/6/23"
2008,6,24,2,1504,1505,1712,1720,"MQ",4093,"N939AE",68,75,52,-8,-1,"ORD","CVG",264,2,14,0,"",0,NA,NA,NA,NA,NA,121710265,"2008/6/24"
2008,6,25,3,1521,1505,1723,1720,"MQ",4093,"N656AE",62,75,45,3,16,"ORD","CVG",264,7,10,0,"",0,NA,NA,NA,NA,NA,121710266,"2008/6/25"
2008,6,26,4,1522,1505,1739,1720,"MQ",4093,"N615AE",77,75,50,19,17,"ORD","CVG",264,7,20,0,"",0,0,0,2,0,17,121710267,"2008/6/26"
2008,6,27,5,1528,1505,1738,1720,"MQ",4093,"N939AE",70,75,45,18,23,"ORD","CVG",264,10,15,0,"",0,0,0,5,0,13,121710268,"2008/6/27"
2008,6,29,7,1550,1505,1748,1720,"MQ",4093,"N654AE",58,75,43,28,45,"ORD","CVG",264,2,13,0,"",0,6,0,0,0,22,121710269,"2008/6/29"
2008,6,30,1,1500,1505,1707,1720,"MQ",4093,"N668HH",67,75,48,-13,-5,"ORD","CVG",264,7,12,0,"",0,NA,NA,NA,NA,NA,121710270,"2008/6/30"
2008,6,1,7,955,955,1246,1240,"MQ",4094,"N663AR",111,105,81,6,0,"ORD","SYR",607,5,25,0,"",0,NA,NA,NA,NA,NA,121710271,"2008/6/1"
2008,6,2,1,948,955,1226,1240,"MQ",4094,"N690AE",98,105,80,-14,-7,"ORD","SYR",607,3,15,0,"",0,NA,NA,NA,NA,NA,121710272,"2008/6/2"
2008,6,3,2,958,955,1233,1240,"MQ",4094,"N671AE",95,105,73,-7,3,"ORD","SYR",607,5,17,0,"",0,NA,NA,NA,NA,NA,121710273,"2008/6/3"
2008,6,4,3,1021,955,1256,1240,"MQ",4094,"N900AE",95,105,76,16,26,"ORD","SYR",607,7,12,0,"",0,16,0,0,0,0,121710274,"2008/6/4"
2008,6,5,4,1101,955,1344,1240,"MQ",4094,"N648AE",103,105,76,64,66,"ORD","SYR",607,4,23,0,"",0,64,0,0,0,0,121710275,"2008/6/5"
2008,6,6,5,956,955,1239,1240,"MQ",4094,"N655AE",103,105,83,-1,1,"ORD","SYR",607,5,15,0,"",0,NA,NA,NA,NA,NA,121710276,"2008/6/6"
2008,6,7,6,956,955,1313,1240,"MQ",4094,"N649PP",137,105,79,33,1,"ORD","SYR",607,5,53,0,"",0,0,0,33,0,0,121710277,"2008/6/7"
2008,6,8,7,1010,955,1244,1240,"MQ",4094,"N644AE",94,105,81,4,15,"ORD","SYR",607,5,8,0,"",0,NA,NA,NA,NA,NA,121710278,"2008/6/8"
2008,6,9,1,1027,955,1305,1240,"MQ",4094,"N661JA",98,105,83,25,32,"ORD","SYR",607,2,13,0,"",0,25,0,0,0,0,121710279,"2008/6/9"
2008,6,10,2,959,955,1240,1240,"MQ",4094,"N671AE",101,105,83,0,4,"ORD","SYR",607,4,14,0,"",0,NA,NA,NA,NA,NA,121710280,"2008/6/10"
2008,6,11,3,959,955,1240,1240,"MQ",4094,"N667GB",101,105,79,0,4,"ORD","SYR",607,6,16,0,"",0,NA,NA,NA,NA,NA,121710281,"2008/6/11"
2008,6,12,4,955,955,1230,1240,"MQ",4094,"N691AE",95,105,79,-10,0,"ORD","SYR",607,3,13,0,"",0,NA,NA,NA,NA,NA,121710282,"2008/6/12"
2008,6,13,5,952,955,1231,1240,"MQ",4094,"N665BC",99,105,78,-9,-3,"ORD","SYR",607,3,18,0,"",0,NA,NA,NA,NA,NA,121710283,"2008/6/13"
2008,6,14,6,951,955,1232,1240,"MQ",4094,"N632AE",101,105,82,-8,-4,"ORD","SYR",607,4,15,0,"",0,NA,NA,NA,NA,NA,121710284,"2008/6/14"
2008,6,15,7,NA,955,NA,1240,"MQ",4094,"",NA,105,NA,NA,NA,"ORD","SYR",607,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121710285,"2008/6/15"
2008,6,16,1,953,955,1225,1240,"MQ",4094,"N626AE",92,105,76,-15,-2,"ORD","SYR",607,4,12,0,"",0,NA,NA,NA,NA,NA,121710286,"2008/6/16"
2008,6,17,2,952,955,1228,1240,"MQ",4094,"N909AE",96,105,80,-12,-3,"ORD","SYR",607,2,14,0,"",0,NA,NA,NA,NA,NA,121710287,"2008/6/17"
2008,6,18,3,949,955,1230,1240,"MQ",4094,"N633AE",101,105,79,-10,-6,"ORD","SYR",607,5,17,0,"",0,NA,NA,NA,NA,NA,121710288,"2008/6/18"
2008,6,19,4,951,955,1230,1240,"MQ",4094,"N613AE",99,105,81,-10,-4,"ORD","SYR",607,4,14,0,"",0,NA,NA,NA,NA,NA,121710289,"2008/6/19"
2008,6,20,5,952,955,1234,1240,"MQ",4094,"N620AE",102,105,83,-6,-3,"ORD","SYR",607,4,15,0,"",0,NA,NA,NA,NA,NA,121710290,"2008/6/20"
2008,6,21,6,953,955,1258,1240,"MQ",4094,"N648AE",125,105,87,18,-2,"ORD","SYR",607,4,34,0,"",0,0,0,18,0,0,121710291,"2008/6/21"
2008,6,22,7,953,955,1251,1240,"MQ",4094,"N622AE",118,105,83,11,-2,"ORD","SYR",607,4,31,0,"",0,NA,NA,NA,NA,NA,121710292,"2008/6/22"
2008,6,23,1,953,955,1243,1240,"MQ",4094,"N663AR",110,105,82,3,-2,"ORD","SYR",607,5,23,0,"",0,NA,NA,NA,NA,NA,121710293,"2008/6/23"
2008,6,24,2,951,955,1232,1240,"MQ",4094,"N646AE",101,105,84,-8,-4,"ORD","SYR",607,4,13,0,"",0,NA,NA,NA,NA,NA,121710294,"2008/6/24"
2008,6,25,3,1002,955,1243,1240,"MQ",4094,"N694AE",101,105,83,3,7,"ORD","SYR",607,7,11,0,"",0,NA,NA,NA,NA,NA,121710295,"2008/6/25"
2008,6,26,4,953,955,1237,1240,"MQ",4094,"N687JS",104,105,85,-3,-2,"ORD","SYR",607,3,16,0,"",0,NA,NA,NA,NA,NA,121710296,"2008/6/26"
2008,6,27,5,952,955,1241,1240,"MQ",4094,"N655AE",109,105,83,1,-3,"ORD","SYR",607,7,19,0,"",0,NA,NA,NA,NA,NA,121710297,"2008/6/27"
2008,6,28,6,956,955,1242,1240,"MQ",4094,"N682AE",106,105,81,2,1,"ORD","SYR",607,5,20,0,"",0,NA,NA,NA,NA,NA,121710298,"2008/6/28"
2008,6,29,7,1010,955,1248,1240,"MQ",4094,"N623AE",98,105,77,8,15,"ORD","SYR",607,3,18,0,"",0,NA,NA,NA,NA,NA,121710299,"2008/6/29"
2008,6,30,1,950,955,1240,1240,"MQ",4094,"N900AE",110,105,85,0,-5,"ORD","SYR",607,10,15,0,"",0,NA,NA,NA,NA,NA,121710300,"2008/6/30"
2008,6,1,7,1936,1845,2021,1930,"MQ",4096,"N909AE",45,45,17,51,51,"ORD","MKE",67,6,22,0,"",0,14,0,0,0,37,121710332,"2008/6/1"
2008,6,2,1,1841,1845,1923,1930,"MQ",4096,"N688AE",42,45,17,-7,-4,"ORD","MKE",67,6,19,0,"",0,NA,NA,NA,NA,NA,121710334,"2008/6/2"
2008,6,3,2,2004,1845,2044,1930,"MQ",4096,"N656AE",40,45,17,74,79,"ORD","MKE",67,6,17,0,"",0,0,0,17,0,57,121710336,"2008/6/3"
2008,6,4,3,NA,1845,NA,1930,"MQ",4096,"",NA,45,NA,NA,NA,"ORD","MKE",67,NA,NA,1,"B",0,NA,NA,NA,NA,NA,121710338,"2008/6/4"
2008,6,5,4,1942,1845,2027,1930,"MQ",4096,"N683AE",45,45,18,57,57,"ORD","MKE",67,4,23,0,"",0,0,0,6,0,51,121710340,"2008/6/5"
2008,6,6,5,2114,1845,2209,1930,"MQ",4096,"N632AE",55,45,22,159,149,"ORD","MKE",67,5,28,0,"",0,0,0,10,0,149,121710342,"2008/6/6"
2008,6,7,6,2058,1845,NA,1930,"MQ",4096,"N650AE",NA,45,NA,NA,133,"ORD","MKE",67,NA,66,0,"",1,NA,NA,NA,NA,NA,121710344,"2008/6/7"
2008,6,8,7,2248,1845,NA,1930,"MQ",4096,"N677AE",NA,45,NA,NA,243,"ORD","MKE",67,NA,32,0,"",1,NA,NA,NA,NA,NA,121710346,"2008/6/8"
2008,6,9,1,1908,1845,2001,1930,"MQ",4096,"N669MB",53,45,23,31,23,"ORD","MKE",67,5,25,0,"",0,0,0,15,0,16,121710348,"2008/6/9"
2008,6,10,2,1848,1845,1928,1930,"MQ",4096,"N674RJ",40,45,19,-2,3,"ORD","MKE",67,6,15,0,"",0,NA,NA,NA,NA,NA,121710350,"2008/6/10"
2008,6,11,3,2055,1845,2146,1930,"MQ",4096,"N699AE",51,45,18,136,130,"ORD","MKE",67,4,29,0,"",0,67,0,6,0,63,121710352,"2008/6/11"
2008,6,12,4,2002,1845,2054,1930,"MQ",4096,"N610AE",52,45,20,84,77,"ORD","MKE",67,2,30,0,"",0,17,0,7,0,60,121710354,"2008/6/12"
2008,6,13,5,1932,1845,2030,1930,"MQ",4096,"N654AE",58,45,21,60,47,"ORD","MKE",67,6,31,0,"",0,47,0,13,0,0,121710356,"2008/6/13"
2008,6,14,6,1843,1845,1939,1930,"MQ",4096,"N655AE",56,45,17,9,-2,"ORD","MKE",67,5,34,0,"",0,NA,NA,NA,NA,NA,121710358,"2008/6/14"
2008,6,15,7,1908,1845,1951,1930,"MQ",4096,"N657AE",43,45,17,21,23,"ORD","MKE",67,14,12,0,"",0,11,0,0,0,10,121710360,"2008/6/15"
2008,6,16,1,1841,1845,1933,1930,"MQ",4096,"N648AE",52,45,19,3,-4,"ORD","MKE",67,20,13,0,"",0,NA,NA,NA,NA,NA,121710362,"2008/6/16"
2008,6,17,2,1845,1845,1916,1930,"MQ",4096,"N663AR",31,45,16,-14,0,"ORD","MKE",67,5,10,0,"",0,NA,NA,NA,NA,NA,121710364,"2008/6/17"
2008,6,18,3,1853,1845,1933,1930,"MQ",4096,"N676AE",40,45,16,3,8,"ORD","MKE",67,8,16,0,"",0,NA,NA,NA,NA,NA,121710366,"2008/6/18"
2008,6,19,4,1841,1845,1920,1930,"MQ",4096,"N905JH",39,45,20,-10,-4,"ORD","MKE",67,6,13,0,"",0,NA,NA,NA,NA,NA,121710368,"2008/6/19"
2008,6,20,5,1908,1845,1944,1930,"MQ",4096,"N618AE",36,45,18,14,23,"ORD","MKE",67,7,11,0,"",0,NA,NA,NA,NA,NA,121710370,"2008/6/20"
2008,6,21,6,1856,1845,1931,1930,"MQ",4096,"N690AE",35,45,17,1,11,"ORD","MKE",67,2,16,0,"",0,NA,NA,NA,NA,NA,121710372,"2008/6/21"
2008,6,22,7,2003,1845,2033,1930,"MQ",4096,"N699AE",30,45,14,63,78,"ORD","MKE",67,2,14,0,"",0,0,0,5,0,58,121710374,"2008/6/22"
2008,6,23,1,1859,1845,1928,1930,"MQ",4096,"N671AE",29,45,15,-2,14,"ORD","MKE",67,4,10,0,"",0,NA,NA,NA,NA,NA,121710376,"2008/6/23"
2008,6,24,2,1840,1845,1927,1930,"MQ",4096,"N623AE",47,45,21,-3,-5,"ORD","MKE",67,8,18,0,"",0,NA,NA,NA,NA,NA,121710378,"2008/6/24"
2008,6,25,3,1859,1845,1934,1930,"MQ",4096,"N656AE",35,45,19,4,14,"ORD","MKE",67,5,11,0,"",0,NA,NA,NA,NA,NA,121710380,"2008/6/25"
2008,6,26,4,1936,1845,2043,1930,"MQ",4096,"N923AE",67,45,21,73,51,"ORD","MKE",67,4,42,0,"",0,51,0,22,0,0,121710382,"2008/6/26"
2008,6,27,5,1843,1845,1952,1930,"MQ",4096,"N651AE",69,45,19,22,-2,"ORD","MKE",67,9,41,0,"",0,0,0,22,0,0,121710384,"2008/6/27"
2008,6,28,6,2202,1845,2247,1930,"MQ",4096,"N692AE",45,45,15,197,197,"ORD","MKE",67,5,25,0,"",0,0,0,30,0,167,121710386,"2008/6/28"
2008,6,29,7,2026,1845,2125,1930,"MQ",4096,"N654AE",59,45,19,115,101,"ORD","MKE",67,4,36,0,"",0,0,0,14,0,101,121710388,"2008/6/29"
2008,6,30,1,1843,1845,1927,1930,"MQ",4096,"N640AE",44,45,22,-3,-2,"ORD","MKE",67,11,11,0,"",0,NA,NA,NA,NA,NA,121710390,"2008/6/30"
2008,6,1,7,1936,1915,2220,2200,"MQ",4099,"N694AE",104,105,73,20,21,"ORD","GSP",577,7,24,0,"",0,4,0,0,0,16,121710391,"2008/6/1"
2008,6,2,1,1908,1915,2148,2200,"MQ",4099,"N656AE",100,105,72,-12,-7,"ORD","GSP",577,3,25,0,"",0,NA,NA,NA,NA,NA,121710392,"2008/6/2"
2008,6,3,2,1921,1915,2159,2200,"MQ",4099,"N644AE",98,105,80,-1,6,"ORD","GSP",577,4,14,0,"",0,NA,NA,NA,NA,NA,121710393,"2008/6/3"
2008,6,4,3,2026,1915,6,2200,"MQ",4099,"N621AE",160,105,90,126,71,"ORD","GSP",577,2,68,0,"",0,0,0,60,0,66,121710394,"2008/6/4"
2008,6,5,4,1930,1915,2216,2200,"MQ",4099,"N939AE",106,105,79,16,15,"ORD","GSP",577,4,23,0,"",0,0,0,1,0,15,121710395,"2008/6/5"
2008,6,6,5,NA,1915,NA,2200,"MQ",4099,"",NA,105,NA,NA,NA,"ORD","GSP",577,NA,NA,1,"C",0,NA,NA,NA,NA,NA,121710396,"2008/6/6"
2008,6,7,6,2000,1915,2238,2200,"MQ",4099,"N933JN",98,105,78,38,45,"ORD","GSP",577,2,18,0,"",0,0,0,0,0,38,121710397,"2008/6/7"
2008,6,8,7,1928,1915,2210,2200,"MQ",4099,"N626AE",102,105,81,10,13,"ORD","GSP",577,3,18,0,"",0,NA,NA,NA,NA,NA,121710398,"2008/6/8"
2008,6,9,1,1927,1915,2223,2200,"MQ",4099,"N699AE",116,105,100,23,12,"ORD","GSP",577,2,14,0,"",0,0,0,15,0,8,121710399,"2008/6/9"
2008,6,10,2,1909,1915,2146,2200,"MQ",4099,"N670AE",97,105,79,-14,-6,"ORD","GSP",577,6,12,0,"",0,NA,NA,NA,NA,NA,121710400,"2008/6/10"
2008,6,11,3,1925,1915,2227,2200,"MQ",4099,"N690AE",122,105,79,27,10,"ORD","GSP",577,2,41,0,"",0,0,0,17,0,10,121710401,"2008/6/11"
2008,6,12,4,1934,1915,2217,2200,"MQ",4099,"N671AE",103,105,81,17,19,"ORD","GSP",577,2,20,0,"",0,0,0,0,0,17,121710402,"2008/6/12"
2008,6,13,5,1921,1915,2207,2200,"MQ",4099,"N674RJ",106,105,91,7,6,"ORD","GSP",577,3,12,0,"",0,NA,NA,NA,NA,NA,121710403,"2008/6/13"
2008,6,14,6,1918,1915,2158,2200,"MQ",4099,"N689EC",100,105,79,-2,3,"ORD","GSP",577,6,15,0,"",0,NA,NA,NA,NA,NA,121710404,"2008/6/14"
2008,6,15,7,1959,1915,2245,2200,"MQ",4099,"N671AE",106,105,78,45,44,"ORD","GSP",577,3,25,0,"",0,0,0,45,0,0,121710405,"2008/6/15"
2008,6,16,1,1939,1915,2217,2200,"MQ",4099,"N638AE",98,105,74,17,24,"ORD","GSP",577,4,20,0,"",0,7,0,0,0,10,121710406,"2008/6/16"
2008,6,17,2,1916,1915,2145,2200,"MQ",4099,"N649PP",89,105,75,-15,1,"ORD","GSP",577,5,9,0,"",0,NA,NA,NA,NA,NA,121710407,"2008/6/17"
2008,6,18,3,1908,1915,2148,2200,"MQ",4099,"N664MS",100,105,78,-12,-7,"ORD","GSP",577,4,18,0,"",0,NA,NA,NA,NA,NA,121710408,"2008/6/18"
2008,6,19,4,1925,1915,2201,2200,"MQ",4099,"N685AE",96,105,77,1,10,"ORD","GSP",577,8,11,0,"",0,NA,NA,NA,NA,NA,121710409,"2008/6/19"
2008,6,20,5,2012,1915,2252,2200,"MQ",4099,"N620AE",100,105,78,52,57,"ORD","GSP",577,7,15,0,"",0,37,0,0,0,15,121710410,"2008/6/20"
2008,6,21,6,1914,1915,2149,2200,"MQ",4099,"N939AE",95,105,80,-11,-1,"ORD","GSP",577,3,12,0,"",0,NA,NA,NA,NA,NA,121710411,"2008/6/21"
2008,6,22,7,1925,1915,2245,2200,"MQ",4099,"N694AE",140,105,110,45,10,"ORD","GSP",577,4,26,0,"",0,0,0,37,0,8,121710412,"2008/6/22"
2008,6,23,1,1909,1915,2144,2200,"MQ",4099,"N657AE",95,105,75,-16,-6,"ORD","GSP",577,3,17,0,"",0,NA,NA,NA,NA,NA,121710413,"2008/6/23"
